player_id,region,join_date,last_active_date,level,platform
3KbJ8pslHTmV9Wmgj9X5o_R05ViEUT7Bjpux14tztU926ozlLb_XTh7BzO4pkH2QdExERWdzRMJMLA,EUW,2025-01-16,2025-01-16,142,PC
3kDr3zAQez5d_ytZt5T8HsuXSLZepYr5ObFzQUq8nd1sF2M4aovTWIctp4uij_reO64s4MqCLK83JA,EUW,2025-11-09,2025-11-09,40,PC
3KgUqvwGiVSOZtyQ-U40ASfuAcmHvjE2fEpuPcSMYr2gGVKUMmfGB1rTtHkR7CPuD6Lqb1QB97KWcA,EUW,2025-10-18,2025-10-18,72,PC
3kK8GxFmyunmVXXxTjDnVyT9R3EDEqa3QbVOmEh5BF28pmMEj6-Qp_sal5F2ptqqHh-zs_SqbvSOyg,EUW,2025-10-25,2025-10-25,142,PC
3KNBT8cbg2fMOJUOiYqeEdJOnDbQdiTA1rHxzOJHs7N7nL3nf7u6jwKfXEqGRM33KdzulOdFTc39uw,EUW,2024-10-24,2024-10-24,1,PC
3KpTzOsgybFk9wwTfyJkjulAjQeMPpC5HcmDrL0n_d0tVgsbcGzo4BouruyvwxsEHxUqNWomdldKoA,EUW,2025-11-07,2025-11-07,8,PC
3kRQCGvT2E2nAsndIPhel9iZk2-r2hKUp9DutbfqvhEaThrN1z-1jwo5Aoer9HQcBjN-v5HUB7OfaA,EUW,2025-06-09,2025-06-09,38,PC
3KwKpvUGj24dXETJ4PtXvVngngl4Ei80sou41CFiQuSBOBMVam4R3x-YcQSf8B-iRifEpdQAjn4-zg,EUW,2025-07-07,2025-07-07,202,PC
3l2aHLhFvvPFATg4XFdkESQPHYfuZpNWIVxbHBrdK9fMGG1zZWNA5CM2qZNnN0Re5YS1LDUT8gCJkw,EUW,2024-12-21,2024-12-21,278,PC
3L5cYmnzCo7QsxwhKUEUfgbAdWq-d94BFO3w9uwWA_7YvqcvE6BlYJPKVxC5sAFVBy096xUKX6CYpw,EUW,2025-08-03,2025-08-03,243,PC
3L8EHkXDeFQWmjsngNNvEIMFjOFSsHjY1QwgXBklhZkygviCzxAiwFDMDjyBFULbZunKNZs4PMSW9g,EUW,2025-01-16,2025-01-16,123,PC
3LGHcSe-1Y6Tn9O2og-XyzDZN9B5F0baoW7QqyFaoaHiIZfh2kX3aCwJG-_Y64iK3wc0SUg_EE_k1w,EUW,2025-01-02,2025-01-02,15,PC
3LJX0NivaBsHnptNAXzGbD-a2VY_VHSIEKmTFqFFEwNLgp0vQhEfhB9bFf4OxYDWeN2sngDDryLIuw,EUW,2025-11-30,2025-11-30,1,PC
3lmdr2_b2KxXM-mRosbjs3ziv3-USGtOYZberHIdZrrki4j8-qGQGCF0Cyt3WnD4mI9E0fCxqnhOww,EUW,2024-11-12,2024-11-12,188,PC
3Lntv6ftIvkI9888OP1EwKUv2QyITn4bKouocRYa9zjhtR5gFPDynWwn3BqogNNKq01JcvuEJPgXbg,EUW,2025-06-13,2025-06-13,759,PC
3LPWVGLf6bBXKAPTBWcSsey8iqXEsWCrAKfCHbr10WZI9_Q21-QEfEV5Snrlp8NcxJTWPX-7xx3-mw,EUW,2025-08-12,2025-08-12,98,PC
3lr_Z1FFdF8YmiJxOT6o56_zwq3Rd93rPtrtMIuuNwzoM614S7k80jRDg4LUMfbN9zk5kDe5trjMUw,EUW,2024-11-22,2024-11-22,147,PC
3LVGcMVI3XpAgKjB639wac3Ki-T6Ghd5BlO1o8ovObB5UfiCG5s_6d7XG0SYuAF6aRj_42kHqdQ95Q,EUW,2024-11-17,2024-11-17,166,PC
3M0OfSP7qcXwV0sPVuh5KMqO2V44-52ydUWt4UPtPvtaHgWGqINsQbUWc7QOqX4gZjrJ5gEJCfb1Qg,EUW,2025-09-21,2025-09-21,469,PC
3mGg1lyeZEeESlKohFfV_BvHNoBf1TvOIsSHIIM7ozn3jBCl1ao8nI-_jW7K6ZlRSfasVe03C2ACLg,EUW,2025-12-13,2025-12-13,163,PC
3ML2WEBuWpL3EQRmzlm1I-MwssGb_6oJt5UQLjNEZ6CzjzrGp2ywz6erebeesTsRU6BcuyFsN2iNMQ,EUW,2024-11-29,2024-11-29,180,PC
3MMQdhFRe5Qwg1doG_ireFfoe6Syh-Hj-ZH4YQyJR5F2TX8qec6eYX5Zc0VuL3kIf989JMF-QYcEEw,EUW,2025-11-22,2025-11-22,14,PC
3MnRotk2b8zXphhwYeqgmCvhzgofxHso5IanrV7_ukbUj59CTl0aveWRXp1ru2dywBfB12vskfLz9g,EUW,2025-09-25,2025-09-25,195,PC
3nAH5fpSkCITps-BcIlIZDUcxQ8xuCFU9nQziWG2LjA9OU6H1hI8lrqkQ7q0STIp9JsWbCHilSDm2Q,EUW,2025-11-21,2025-11-21,15,PC
3nEwYFwQ_9FO2fqH7CP0y2RSQc0i4hmug0QtXlK8ZmzojyQ_XZGsMJtNxUtOrA9D7yQu-e_hP0T6eg,EUW,2025-10-18,2025-10-18,257,PC
3NgjM8pvdN5OeLZiEQfnOTJ1AkudO-gME8PBq2-M5b550UGAeanHr7y0JOdV8ILCy0MKf2xbzY3LKw,EUW,2024-12-03,2024-12-03,133,PC
3o2f3MJOQQsrcxING3Gd9fG2IVCEKJ9yREakGnZaMQS0SjIA-WYKozsey5AN9AKkRdmu5V9RDMR9Zw,EUW,2025-09-13,2025-09-13,51,PC
3oIi8zZOQRrgQup2I-4E0MZIOdolnDyq2Cfovaz885XvesTOcxBUGhT0zlbXHK8gC4-5rV89-vX2qQ,EUW,2024-07-21,2024-07-21,149,PC
3OsWJqyQkY1McG3xNbWGMcNkj0VO2nH05o9qnf_5R-M7RHlzqq_z2lsj6BqCpI6R-JJ8h5Mc9Fz21g,EUW,2025-07-20,2025-07-20,23,PC
3PeZW8KLSHhFbEspOlhnelFOakf2Ktpf637G0GsGJEv8SFLZbdtrMRPBoEJ4OAp4l288qjJtY0MDmQ,EUW,2024-11-25,2024-11-25,473,PC
3PgFpVdmZONKFgebp0MfTlWAo-sesJ4ZaBa1_ZLXKY8esKd-fgfYUt59GG2S9fu8Tfo0zoU5V3WKsg,EUW,2024-09-30,2024-09-30,373,PC
3po93rG4-LdeE1zxa7Li1uK96t3CY56MeIrXUstw0n652vRoXs_MWMaYl3raLytn3ZHQp3wWba_c7Q,EUW,2024-10-09,2024-10-09,145,PC
3pS-d8w4CAUFFF_MrBzlsdw_7X2FAqW0cEYkn2UFXIfqCWpII67xnz7imvaJtTy27Q-yWB-siU5pdQ,EUW,2025-07-10,2025-07-10,217,PC
3Q_jfaf3RZ3Uf1-hwjadSb-Fx7PV0-C6ti2l05_GpcXPY5P1VipR5TtPhwk_i4RZ79sk46NTWWZe-Q,EUW,2025-07-06,2025-07-06,232,PC
3q0knKQ7ByypkTGXLiEg-e5Sb-eomP-9zLM8lbrBZWUHwG-FT-M7b2qM8rGqyvd0rT5X0mCpniMDuA,EUW,2025-06-13,2025-06-13,23,PC
3q7wJzOC5yeq53uCa9Dmw8kVAK-a6UbPLxpBz1SGuEHhOIwEWKYRnJgO8_0OXmzhoYld3a0unpMoag,EUW,2025-02-20,2025-02-20,59,PC
3qc4BKVxAbcckUgN2uudpjKhbZSPXF-XOrbT_M3NHdMnTKGQS316NXbw3uTq9bkOHubPYmXU2sbIjw,EUW,2025-11-13,2025-11-13,67,PC
3QEDqg1W-WJivBXnM_6WRWJTGM3Mf_lEmeB_QFgF5JpUuiY6I4ZWiNMSbIFJbCikUH8ApyCUXKx6YA,EUW,2025-06-07,2025-06-07,450,PC
3ql0vOZFiV2Dc2c3zEdomyHdQqjdEhSXQvMNggOvUvqysuarFJUjLJ9k8MHPfPGipKl2M0H6PkiZ7Q,EUW,2025-10-04,2025-10-04,199,PC
3QnWcHaNDskNRQ_8c5fQ1OnKAgREk2FMlME1p1qms3SWGdGH9WloPLNhaiueuZ4kk3yB6mr4rQPQDg,EUW,2025-07-05,2025-07-05,11,PC
3qPiouDPCJciaUPLo_NIsPUD-3vD1GJfCuf9RDVVSyFIrcb0PIcIxmLVDouJ444yJybnwwP9h1V13Q,EUW,2024-10-01,2024-10-01,335,PC
3R-a_rwfdoT4k3giDjZ4L1ZPW5D_6wM1xCfTJzHjpbBGB2b2HaMJltNdKskp9FxyBs21bg3vteizow,EUW,2025-09-13,2025-09-13,231,PC
3r2p-SfwpiMz24wLDzvrDbWlN1Fq0KcXRNiGFVTKqglm4Uh1vkk-S62Oq0ILhwFxwTWlRv2SORx0mg,EUW,2024-12-14,2024-12-14,513,PC
3Re5HQVWHMLKFhq8DOGxZXS67sgxIX1UAwxI8Jk-CSKjckZv7K9OIFomWk1I_eWTiLSvZVmdpRywCw,EUW,2025-10-17,2025-10-17,15,PC
3RmKH-xPqS2xq275u8hUL2nEt6J7KWQcneDo2IQvXPYX47l-yE2LWsoBzTeeAltz6LcuPF4hZnsWgA,EUW,2024-11-19,2024-11-19,153,PC
3rsuxpFaH-WYAf0ORS3gcHn-oUKsX8QFgAHXjBcEYRl8apALswEIRZevpD0wf67xHqRaVy1dl-yUtA,EUW,2025-12-06,2025-12-06,26,PC
3s113zE3i09zyDFAHrZtlpCfYiUeLg-TiUla-jjugZTqAHIBI_o9sGu7R8vKTpIWytTItaCRX3Xpqw,EUW,2025-07-20,2025-07-20,170,PC
3s8wIgPzbSOJRGirBrDYUooChjBtoBp9SsmEFIjS5NwuaDYdwkI8pgU025ojYWBlNCu8tQ6Wqf7JFw,EUW,2024-07-22,2024-07-22,372,PC
3SpxBmoPLjnDuAcDn56VMw6gcSt366kF6ByQIhDNKlU0W5I5qa7Yp-mXzULUCt75ToT0auyERYFQvg,EUW,2025-12-11,2025-12-11,6,PC
3SVaXQswv56i_dx2S8HCJl-c4ct9Y51fbKGlpBD1di_0mbxECfrwVxBRnmI4jrDpHDuujnOnfbx0Ug,EUW,2025-07-17,2025-07-17,119,PC
3SWBkGubOGmnhF8cKE1m-Pv983CzCfBiXoQqupjwaAFO54Mx1u2euOnffxTRgNPjuZSeNHU_kdiEvA,EUW,2025-09-20,2025-09-20,466,PC
3T7rT78-ydL4U2t4nZTGsRBPhL3kF4rQfHIK4P61zktaJTaYcRj8sIJxTfaPGkTobVle8qN_XXTnCA,EUW,2025-10-20,2025-10-20,11,PC
3TAH75RW0nHoNX-7HLefgESuzGX2sQQVKPreGQJNbNPv_3Q6mOMtmlIka1eRkS1syxnRpugfXMFcxg,EUW,2025-02-15,2025-02-15,282,PC
3TV4Bw7Bo9wgbQ0WmWyod_wR4SIYzyQIQjMApGZkEm-F9izj81K4llvQX0JI6PcJUss54Mm4Ub4_mw,EUW,2025-12-14,2025-12-14,197,PC
3tWtYhyecieRaPeaX2brEHppSbug1JclXqMiTXpyHO3tnNMi9xjplRssJZulWXTVKzsYT5Ow_9MuzQ,EUW,2025-09-20,2025-09-20,92,PC
3U-EWeLf34aucCiCr0qoZrr4du7gA8VxGXsVujoU-SH6EUQRjFhd37iUvSagcDe0fQP9dAxBnBcKvQ,EUW,2025-03-02,2025-03-02,12,PC
3u6Wk1BGx_StmrsQp8YnjtIfpnaiKqAC50EaQXxEWowYt5FV1NHu4n7dFKjAYY5eeMQSR3kFTZnX7g,EUW,2025-12-07,2025-12-07,7,PC
3uh_QzEc8jmY3flzVXLQTN9SZ_NB4wj-6hkJ7I2MfUWsOmyLxcVFSFD6JorJKvyGs85wf44hqHH-JQ,EUW,2025-12-14,2025-12-14,16,PC
3UKLe0tZ4xODaW8FjT0j8MhcuquMzUnExG23czlcWZk6yrRFAHI40U-0uHlsfbXsiTiJkcja_kPCJw,EUW,2025-08-13,2025-08-13,161,PC
3uTkeloA9qp1iNMiKGurttryDsWZE4OBRP30bVjbWMd6Ur1_cdtm6G70FfiFBJ8UQMkBv63eJXcBHw,EUW,2024-10-22,2024-10-22,25,PC
3VdAmCH_GsrXE6PmvDjV8BwndwrLQ3bXb8agYUrbPoNvvnajeQsCdmQBnqLshZDmrJX9z5AX0wWuoQ,EUW,2024-10-20,2024-10-20,165,PC
3vpUEXBe-1v30PMChcGz0oVrrrabW-KQOiDciPnf5Hs-lJ45oogrTNxLYnSYr2_vDKhg_7QYMf2EXw,EUW,2024-11-29,2024-11-29,21,PC
3VtRo9-J8Q2oPsBHLTdLwbOnwsPN3t7tBluSmxp4tCTyd1J2AXKBRO0XFxj5liqXPeVCKwV8okYHag,EUW,2025-12-11,2025-12-11,410,PC
3VxR0oc9THSyNcIOd4QDIRpmExlo3D7GvQ4Qfv6NGc17ubK9JlIGtMhJjIERFJqbpMTWo1awd6lMGA,EUW,2025-11-27,2025-11-27,493,PC
3vYmOd9Iec3G_jC-4mdyUi6joBM1wziNnqkRPTm62EoFiDqQCMQ5UTy1rHkjYOzrgLrZTfPg6g7trw,EUW,2024-12-08,2024-12-08,142,PC
3WF3sOnqYVXdCQJsTjS0-33AK6kStO8QWkkBUSnI7Z_vN7x_DQDJJcpT4ghYm-yizcVss8k-LdIW-Q,EUW,2025-11-16,2025-11-16,1,PC
3WOVZopUkCMDqzYLCJhf3un8_zcmQf_k3MTIAh86IhxjXPuDDL88tnJXjtZ3GDmbM31RbVoVG3jX7Q,EUW,2025-11-01,2025-11-01,17,PC
3Wtav4z33tCjMmGVvL6Zqm6stsnDurUTqACKEuobGEod9JTuCl9lTgQG7fjdL03ER967t7wNDU-XaQ,EUW,2025-11-03,2025-11-03,44,PC
3wvYZ-h366tqxWhIWfeOQc2y-XLshcLUlUTs8Npz4-HmpfwItRnlSV01gaO1MklMrcUEKFeZCLMocg,EUW,2025-06-08,2025-06-08,300,PC
3X7oJnZ16lRVowXsZpWaNhDD2f2EWs-h3L16YAVQF-8EETrab2fJ96s24z7t97u2BlEH7C4eN6m2KA,EUW,2025-11-29,2025-11-29,282,PC
3xMRDvvrzvreUaR-U9cVgb9dfME2Ofo90vzHfVizu5sWnJm0dzKMBsm2Zr758a05oCEWNKNkq7nMpQ,EUW,2024-12-21,2024-12-21,52,PC
3XU6xpPXYjIR3IH4-4_fL4lT4QliRlNiXnYYI2H23IyqNxCe0Qg51bEQOGOePsuP60G4kggjwF-a5g,EUW,2025-08-08,2025-08-08,521,PC
3XZX9_04JEPfUpovR50iMQ65IFgjeooJQ-zhV7ZNjav_gj4cUIr8xDnQZmHTnc7Q4c8WNG14iMWEbw,EUW,2024-12-03,2024-12-03,452,PC
3Ya-Eq_SWwAJa4ydBwpn7C0gONA6cFPLJom9756d72mhTpdorifGh-pq3ZXWUJUG6yVJYS8hL_THcQ,EUW,2025-10-05,2025-10-05,35,PC
3YDer_eXanwiLvttIUHdKDrii8j1s5pBXVwGEMVCRQcSfV4yCUmcFdgIB6wEY0HZ-NMFXsMHBXy-QQ,EUW,2025-12-13,2025-12-13,3,PC
3yefXycJs8cQ5aAQw0bQZHpyvMnN9NgIKQa3PwJ9fXb3Oxq6EANHMoA-_5NgJ8oc5XMEJsgt4n00TA,EUW,2025-12-14,2025-12-14,30,PC
3Yhfc7JSUZXZ9drING-kP9Hz5jlLncW5t8VGRWm-AooHPH5yTqbc340g5Ba7HKZ3lIf_vJwIq_Fepg,EUW,2025-11-09,2025-11-09,137,PC
3YqAXSiHklqkClHYIuVyGCuOId0HAi3z7spSmRlnsM436L2IVChOu8P4iYlktRklCmPULRFJmsL3FA,EUW,2025-01-02,2025-01-02,258,PC
3YX5rGciN2ApRLWEN5KL75MMYgvrr_NKexMt3A0hP-_WQBqmQ_Jj6hYW36RYhZ2hhiW-_jwDb10-mA,EUW,2025-02-10,2025-02-10,13,PC
3yxSHX_wQcyswqS0DAZzszhtpIIJ21bspxrBduAM2lHv_j90xzg1Sjgm4mAwWmtA2MlRd-al85Ba0Q,EUW,2025-08-13,2025-08-13,337,PC
3yzQ5T9jOHWkQA91ix5p4A5Si9nszgaGdP0uAqtZUBMJB5KpfXkIP7yNx1a9OjTITDnfFpVqVWoDAw,EUW,2025-02-23,2025-02-23,211,PC
3YZWL6teTbKh9UA-3Izi2VsAbRvtg6_jkRltIz6NEnvmkrfhv8niy6OcSHkKEuLG5bK_dmh9AUL8_A,EUW,2024-10-20,2024-10-20,38,PC
3z17z8Tml0G1OOJBfdMOl34uDMhBoYGWo24Zm7bi2TYzTlQintb3NVNCVreyz5QtFpV1eNIeLO3_1A,EUW,2025-11-18,2025-11-18,41,PC
3z82pIeqQprx2IlaUI03H5C1Irii3f0UP_Cy3QogdIqjrKKigahDE6DmhGv7ybXjjSHYwzMunGDPLQ,EUW,2025-09-26,2025-09-26,392,PC
3Zc1UattTTBvPPz5fuxdwJZqvYboPVP1SseO9vKs8UdAQmJruJSV19w_sVHzAsY8CUlf8yEgA7buew,EUW,2025-11-30,2025-11-30,4,PC
3zC2nRRypTpNvlRn9mveF6Se0IwU3ZibyqUoGYRMxqbRqSN93BWiY8nAbAie2tmPrputE7qqGlPWvg,EUW,2025-02-12,2025-02-12,86,PC
3ZGLqfbVevZERfrZunltZDkeQM0et6dRdWjTKcn-tTDFAoFjpbx2v4T4erS9bMs2EYO2RNnOcoyupw,EUW,2025-06-15,2025-06-15,206,PC
3zhsPObVjgupY2WKBEsbdWV3dgtNZSJfwuxp1zWuGoyQ3KCX4dgVUElKJn-BV-AN8_5jqlhvjRzEow,EUW,2025-02-20,2025-02-20,452,PC
3ZLgjGBdIeoGLNMlxXImtiSPgL91Oqo3ApIuwvlCySJeOp4BXUwM1lZhSZw70n1NNFLiwqdIriKplg,EUW,2025-08-07,2025-08-07,105,PC
3ZmyWRxzWwIQQ72CCp9Epynsw8VlQxGeJ5te00gQLQ7WRFfu_11WJMt-sFz2Yqp_bcctJOhKgxd_5g,EUW,2025-06-07,2025-06-07,35,PC
4-BkVjw8gGS1QKGJ96V_0TMRrNEr0taB9vDamQOxp5jK7_CBxvDhB9x9NzrzTJU2Jy-j_3MQOlps4Q,EUW,2025-12-03,2025-12-03,20,PC
4-IaPcfxhXBAOKzSh1X90rCJnH7c7rJ0iyluCLquOkDDDLWZK88T6YTlljWJmqgQj72mfoMzTOBdlA,EUW,2025-11-18,2025-11-18,84,PC
4-iBNuNTVCRO5cQYlG9CHpwluilOEh2r_mj8voW2C-Rvg2DaduwgJkq0tiGgS3KwTEKIRO3KmF5Q9A,EUW,2024-10-19,2024-10-19,53,PC
4-ntFwIOTpFZf_2yx0K61U1cy41l_ENwJI8-fR07gwp1770ZhCO8yZXDj2j1qT8ekmxC7_i6iVzMXg,EUW,2025-01-14,2025-01-14,345,PC
4-shdxB9xvgIknNBJIcCNj6Vu8lEz4rOTRwKwkI9fB8TR93ybeBUGno6VzCgFiEvzSQaIL-fo6ltOg,EUW,2025-12-13,2025-12-13,133,PC
4_0MkbvhEtUEw05iAbJxkE8afkITMqfyx03SP9xgS4_Juup1wRHG2wrPr8zsYDqzyp2FIo3XbQKqxw,EUW,2025-11-09,2025-11-09,36,PC
4_NIqGKbiCOR3KNy8ofY8qp5n5BlraaGiLeC-oTQaA0Zd2xEd3hg16wN0sFx16kX4LHVS3xpgB0gIQ,EUW,2024-10-09,2024-10-09,301,PC
4_SICM3vUyB8cg9ZkE9QXcNYNy9G8vn3X69jPmYn0bkfrLKEV_WfISWxzqtWaQ0ZQz3bMdpdxt8O3Q,EUW,2025-12-12,2025-12-12,73,PC
4_UiJCiDFp7oREVspKt5PSa5IEkUhwm2hFEHmmGzxRqce6HL56r2dnl1PrLxcRXVRgJcfHFNuw5aMA,EUW,2025-12-13,2025-12-13,42,PC
4_Y3qrnXJGfG5DjLApbk1wxEWskfJ4_p8F06rUqo-AjEQWbfK8cuOT3sSeUrm6NatjbJrR9g-eIO5A,EUW,2025-11-19,2025-11-19,20,PC
40dxvfGyTQOsWBMbYALYw9VZNH2rzki67TKkc197QPA9QcGp38IbrYicSm9W4ytQwLMmo_hg_MbiHQ,EUW,2024-12-03,2024-12-03,129,PC
40H2hnZ8ju4xFf7YfyP4u3O_Q0MpJYaOcFGgGuQfR3AyuCWfT8FNlKl3yX1rYY1h9prtlFGgXaMN3w,EUW,2025-12-12,2025-12-12,48,PC
40W_h8xcWpWOyKIntb-JbD1bMo0U4kTKRE_txzLSUBkUY-_OdORL02U0ZtVao57WJG-3H9ZirZuDWA,EUW,2024-12-10,2024-12-10,408,PC
41m6IG0PyOQwWro9v-E7FbqGVVDt_45GBHaxGTAoInYZfmwbR-O0xPDJ26LJ0-qwwJboz0OmT7sSjQ,EUW,2025-03-07,2025-03-07,21,PC
41Nd2g8VHkn5q7T9IXsxetmTlR2acOakRiDVMicARO--NPDWLOZGWYF5Z3MJ1ggglB9sOnPjSt3k6A,EUW,2025-10-21,2025-10-21,50,PC
41xUfmCQ5bHVN6NUNho88Dd_xoSXlwyIIyc7sInK3wqfbzpW1leuG9n-4M_fOqkACZKylgvgght4oQ,EUW,2025-06-09,2025-06-09,65,PC
42e-Mq6BFH6H7S08JkT253LeBdcXD1jZD9A0Zq--vLztsYR3sI5MAZwApHJ8yF2qrWasGATz3ir0RQ,EUW,2025-02-09,2025-02-09,167,PC
42GuTPwhWset623r0JR_FyP1cxEZ03MxOMj9b_kc371FDFaUZn4XTqju3uzXeMxdaf_MJ_pMQzLR2Q,EUW,2024-11-23,2024-11-23,654,PC
42kZVqrewpQFUQVEhPmnJ5ToVkI_hyJT4ITuNEt0vzZ0zOqoNLNw_6MvUJwiMF4g4ZPabCJ9U9Pb9w,EUW,2024-11-11,2024-11-11,40,PC
42PJEHwTjGS98lB7NkGe5i-QNWxX2SBb6rRJJlQCBABTevIuWGk8gW-OkwmXRDkbLeCXciQu6aZsEg,EUW,2025-01-16,2025-01-16,563,PC
42Qr8AGMwiatBxouEe_i2WfDobb7FHKgHTGc7K-XzDqbsdXDFClq1fEiZGZG-5NqEdMV9R3XwK4jKQ,EUW,2024-11-29,2024-11-29,395,PC
42UYr_Yz08xQXjoMU-GsFAbLtcTiaIIZ1YnzgQBldKc_bxn5O-99sCGzrNHlgbutMh3XeSSeMLqZyA,EUW,2025-11-07,2025-11-07,40,PC
430qFYsOzZoxcUUjjNrOgoyKzTisEEwW0b-txToShl2iCoS8Uyzme8MUY5Y46vqv5DtlWIHfyfQ62A,EUW,2025-01-16,2025-01-16,115,PC
439fDJk6iyMi0hqAUcMnoP0mt3lmR52HeTh8vFMvn9DDQsYa2kXBzGZw68ngZkljkGcOe8k04eZ66Q,EUW,2025-12-14,2025-12-14,297,PC
43E4qdAhSO6EEYBbgT5oBdUA3aL9ilcSqendw_yMTu53SOFViHYudyv0pBdP9TQOIHXZEy9wx-25eA,EUW,2025-10-14,2025-10-14,521,PC
43k166jgj4iB8ZIn19D_hkt41r22IcqoAu97MO0mx-8_l-_D0SZArUBXakF8RXg71FwL7nM62XpPoQ,EUW,2024-12-24,2024-12-24,108,PC
440yGKYmbqpfmNM8_fZC0-0JLg06JdbS1IxjTvEnVP9eJv5pwPJzDwcVdYs-l3wKze5acynqPfJF9A,EUW,2025-09-27,2025-09-27,124,PC
44zfH6TyuhgHIiLojqUaH_bV7L4bts60wP_1AVu7eIKBDkxKQGBoSKiNSdPhu-MIIwmXajRRcgAzDA,EUW,2025-07-10,2025-07-10,212,PC
45ddoZlowtwz92ULSdYo6c2YWbGJMIMTIFbSPzZ_Ry0l-UL4wxQ2ZIzDieYQfNuglGAZXBVebEr5sg,EUW,2025-02-07,2025-02-07,45,PC
45iy-0mxi4eYknHKHpstzQrn6OobtLClGHj1mPZFafbr5mFOyhaVqrOhCcJaLQR0pNemGa0nrtpa3Q,EUW,2024-10-20,2024-10-20,17,PC
45keH1854_IpN6LccQYxGVGfAJWGWmZW9LerkB_jDLc7oN23k71cGblk1IW_udn6Rg9OyuuPlHuYuA,EUW,2025-06-01,2025-06-01,483,PC
45Tw4Z__ztXqrpDl2bpzGraTmjNzXVKDmB8JaYvB1lULRi-znVGNLInLoVMysz5H72k8fSDXktV7TQ,EUW,2024-10-03,2024-10-03,333,PC
46ER_9xAEe0TyvnwB5rioc3Ihmzqm7eJgP_kOVVzH-ZmjjZWDtmKBiXGF6CSaCoo8xeonzUXd69vDg,EUW,2025-08-04,2025-08-04,29,PC
47a3kOnpsxX0YJbg_qwXZWxv5jIB-H_OduAFV3f8TEM-mKpEupBMTAttwTV-4c3vX1xa62gT2H5ZKw,EUW,2025-01-14,2025-01-14,39,PC
47dQBnO6BcSasg8J0DvUhVgao1J5Ap0wcbdWnmETma2FEYxTpRT7DP0u6NM2-KbAviP2UOtXPhtQdQ,EUW,2025-12-07,2025-12-07,193,PC
47JdHoWqeO8LnGvfUYOnOn_Iz4fgQ-NVr0DTks0vJASFmwTZ3BRFNFWDPC66kdjX9KcJq2pHFIJXhA,EUW,2025-05-31,2025-05-31,16,PC
481TP-nI9vpVpduUiCnPvdSwk3Dvd7AEWN3VMWHHfhX2dRlntEWp2seH8tzmE1T0jr4yyhVE71DXag,EUW,2025-12-13,2025-12-13,69,PC
482jlpzIU1I3jAghQpYcSu5lIaOiqdQvgNhX29673e6pMs2VIn0Ra81mRCD2hAOYTE_pC80CrFsDtw,EUW,2025-08-08,2025-08-08,94,PC
48CmAiK__NoQuFi4UBi_-khOnBGq5v0fKpcMygKH6J5s2-Dsg-fjt7uaXYTThJzX589gOKNtoeAIqQ,EUW,2025-12-07,2025-12-07,39,PC
48OR6fva4chuzJq8RxfsQdM2BG_EfMEMVYK1Cg3tNLPrl-Y9Oa7bMTrmhIlmDHJaH37a7M7Z3M1kwg,EUW,2024-12-13,2024-12-13,480,PC
4AIjZS1W_vfc3GId9bp8PdU7t_ClBEuTKb-Cv0H4olCw09uKBCoSchaMbyuNpDNpE9vmI1Y6-OPw5A,EUW,2025-02-14,2025-02-14,201,PC
4AikgOMjDgJ8S6qtF8JiPLFvE-yQ2C2dpLUX1H5YXWpCh4XTQpKikPUUNGI1Jv-j2jTY3ISrE948ew,EUW,2025-10-05,2025-10-05,34,PC
4aviPXIO6BWXFG8ZC2xOWnSroRGeR86JdxWXEBzxb3YHYc3iUA5GXN5pu7SDn69Qh-X20VSB4oMIHg,EUW,2025-08-04,2025-08-04,273,PC
4B_m6njuUiFJnEwonedvpo6FTMaXaCZgz1q06XTvbt7a9s-KeaS8RKCEe4ADnrTyuSUrtAPDvYcsTw,EUW,2025-11-01,2025-11-01,60,PC
4B_Mkjn4Gy-3jCkHPPMppeLJUaSJMnd72_mBhs3Xk1rS4d0ckdlXuhbYR4qal3bVHjd1sRrlY0IcYg,EUW,2025-01-23,2025-01-23,12,PC
4BcAcnhFPk_FYzhGJ5duoakvD52amJJZS8A8CeFUcL2PAxNczdXpw1KjJzR1vAcLm1VdgaFPxDXzuA,EUW,2024-12-18,2024-12-18,68,PC
4Bjzc_Q_hn7G_h3wE7DN5FYI1-mw6GnieCoZ3esxHlecojal6YNalLWLgwsLP13sOKTuooiMUVcuaw,EUW,2025-07-13,2025-07-13,221,PC
4bnxXKM2nzwCUW2EAQ7ovk7tjWiFQf-1gNFpxSdoDo7EAXy17_eSmo5FWpd-2U__GBe00FYfc1zZrA,EUW,2025-09-28,2025-09-28,206,PC
4bujK-35PU8n1kPoeFHceRKMuv-SM6CUbK1u5v7grYGu_7Qt06q8PX2xwS2pF_UqlqL4HPnvyM9VAA,EUW,2024-12-21,2024-12-21,715,PC
4bW2QvF2Iik-KnEupNPJegFo8Zb7k3XZqwyT6zNC9hbr8AMish-QQEYQ7pnyE0Gxs3pZiuqvexoI7A,EUW,2025-12-12,2025-12-12,16,PC
4bYj2fdpOYkg6rbXrzcgzUxeIOBbqO32m63FGsfF2yqvxMnTWVSI1MnTeZhrkgmiEIxsimIyUXPimA,EUW,2024-09-26,2024-09-26,235,PC
4c4KGTcOuiy8MUrhmlEerHOOgqHFRDAdQgOw6eZPRxJsmnWKPtmyvMPYpSzp1Q5LBMQMDZ8o_cFWrw,EUW,2025-09-12,2025-09-12,88,PC
